price_time_stamp,currency,loc_name,city,review_count,state,zip_code_searched,latitude,product_name,payment_type,DATE_SCRAPED,phone,price_current,country,longitude,address_1,address_2,overall_rating
##########,USD,Mobil,Los Angeles,27,CA,90008,34.0519094,Regular,Credit,2022-04-18T05:02:13+8:00,310-247-8938,5.87,USA,-118.38389,1502 S Robertson Blvd,Cashio St,2.8
##########,USD,Mobil,Los Angeles,27,CA,90008,34.0519094,Regular,Cash,2022-04-18T05:02:13+8:00,310-247-8938,5.77,USA,-118.38389,1502 S Robertson Blvd,Cashio St,2.8
##########,USD,ARCO,Los Angeles,166,CA,90008,34.0263648,Regular,Credit,2022-04-18T05:02:13+8:00,310-836-1707,5.45,USA,-118.40895,3479 Motor Ave,Palms Blvd,2.2
##########,USD,ARCO,Los Angeles,166,CA,90008,34.0263648,Regular,Cash,2022-04-18T05:02:13+8:00,310-836-1707,5.35,USA,-118.40895,3479 Motor Ave,Palms Blvd,2.2
##########,USD,Chevron,Los Angeles,13,CA,90008,33.9718769,Regular,Credit,2022-04-18T05:02:13+8:00,310-641-2209,6.49,USA,-118.39457,7550 S Sepulveda Blvd,W 76th St,3.9
##########,USD,Chevron,Los Angeles,83,CA,90008,34.0025079,Regular,Credit,2022-04-18T05:02:13+8:00,310-397-5545,5.79,USA,-118.41237,11305 Culver Blvd,Sawtelle Blvd,2.7
##########,USD,Chevron,Los Angeles,83,CA,90008,34.0025079,Regular,Cash,2022-04-18T05:02:13+8:00,310-397-5545,5.79,USA,-118.41237,11305 Culver Blvd,Sawtelle Blvd,2.7
##########,USD,Shell,Los Angeles,18,CA,90010,34.0721165,Regular,Credit,2022-04-18T05:02:18+8:00, 323-933-7393,5.84,USA,-118.36392,8017 W 3rd St,S Edinburgh Ave,3.7
##########,USD,Shell,Los Angeles,32,CA,90011,34.0237583,Regular,Credit,2022-04-18T05:02:21+8:00,323-263-8010,5.83,USA,-118.21952,1410 S Soto St,E Olympic Blvd,3.9
##########,USD,Shell,Los Angeles,32,CA,90011,34.0237583,Regular,Cash,2022-04-18T05:02:21+8:00,323-263-8010,5.69,USA,-118.21952,1410 S Soto St,E Olympic Blvd,3.9
##########,USD,ARCO,Los Angeles,213,CA,90011,34.0231558,Regular,Credit,2022-04-18T05:02:21+8:00,323-980-0914,5.35,USA,-118.21814,2740 E Olympic Blvd,Orme Ave,3.8
##########,USD,76,Los Angeles,28,CA,90011,34.0284299,Regular,Credit,2022-04-18T05:02:21+8:00,323-263-0098,5.73,USA,-118.21953,1171 S Soto St,E 8th St,3.9
##########,USD,76,Los Angeles,28,CA,90011,34.0284299,Regular,Cash,2022-04-18T05:02:21+8:00,323-263-0098,5.67,USA,-118.21953,1171 S Soto St,E 8th St,3.9
##########,USD,Mobil,Los Angeles,34,CA,90011,34.0283132,Regular,Credit,2022-04-18T05:02:21+8:00,323-307-2124,5.59,USA,-118.21883,1166 S Soto St,E 8th St,3.4
##########,USD,Mobil,Los Angeles,34,CA,90011,34.0283132,Regular,Cash,2022-04-18T05:02:21+8:00,323-307-2124,5.49,USA,-118.21883,1166 S Soto St,E 8th St,3.4
##########,USD,Chevron,Los Angeles,10,CA,90011,34.019949,Regular,Credit,2022-04-18T05:02:21+8:00,323-262-9190,5.89,USA,-118.21077,3154 E Olympic Blvd,S Grande Vista Ave,3.3
##########,USD,Chevron,Los Angeles,10,CA,90011,34.019949,Regular,Cash,2022-04-18T05:02:21+8:00,323-262-9190,5.79,USA,-118.21077,3154 E Olympic Blvd,S Grande Vista Ave,3.3
##########,USD,76,Los Angeles,65,CA,90011,34.0428009,Regular,Credit,2022-04-18T05:02:21+8:00,323-263-9369,5.73,USA,-118.2193,1800 E 4th St,Boyle Ave,3.2
##########,USD,76,Los Angeles,65,CA,90011,34.0428009,Regular,Cash,2022-04-18T05:02:21+8:00,323-263-9369,5.67,USA,-118.2193,1800 E 4th St,Boyle Ave,3.2
##########,USD,Sinclair,Los Angeles,52,CA,90011,34.0428386,Regular,Credit,2022-04-18T05:02:21+8:00,323-266-7000,5.79,USA,-118.21621,2005 E 4th St,S Cummings St,3.7
##########,USD,Sinclair,Los Angeles,52,CA,90011,34.0428386,Regular,Cash,2022-04-18T05:02:21+8:00,323-266-7000,5.66,USA,-118.21621,2005 E 4th St,S Cummings St,3.7
##########,USD,Shell,Los Angeles,49,CA,90012,34.0644666,Regular,Credit,2022-04-18T05:02:24+8:00,213-625-3799,6.74,USA,-118.23841,900 N Hill St,W College St,3.5
##########,USD,Shell,Los Angeles,49,CA,90012,34.0644666,Regular,Cash,2022-04-18T05:02:24+8:00,213-625-3799,6.65,USA,-118.23841,900 N Hill St,W College St,3.5
##########,USD,76,Los Angeles,58,CA,90012,34.0729119,Regular,Credit,2022-04-18T05:02:24+8:00,323-227-1153,5.89,USA,-118.22006,2001 N Broadway,S Ave 20,3.9
##########,USD,76,Los Angeles,58,CA,90012,34.0729119,Regular,Cash,2022-04-18T05:02:24+8:00,323-227-1153,5.79,USA,-118.22006,2001 N Broadway,S Ave 20,3.9
##########,USD,USA Gasoline,Los Angeles,30,CA,90012,34.073374,Regular,Credit,2022-04-18T05:02:24+8:00,323-343-1847,5.59,USA,-118.21719,2214 N Broadway,S Ave 24,3.7
##########,USD,Chevron,Los Angeles,22,CA,90012,34.061127,Regular,Credit,2022-04-18T05:02:24+8:00,323-227-6500,5.99,USA,-118.21432,1101 N Mission Rd,Daly St,3.7
##########,USD,USA Gasoline,Los Angeles,44,CA,90012,34.083767,Regular,Credit,2022-04-18T05:02:24+8:00,323-225-1952,5.65,USA,-118.22286,2251 N Figueroa St,W Ave 26,3.4
##########,USD,C & J,Los Angeles,56,CA,90012,34.06616,Regular,Credit,2022-04-18T05:02:24+8:00,323-221-3501,5.45,USA,-118.21195,2829 N Main St,Griffin Ave,3.2
##########,USD,Kwik Serv,Los Angeles,54,CA,90012,34.0838011,Regular,Credit,2022-04-18T05:02:24+8:00,323-222-4595,5.49,USA,-118.22199,2600 N Figueroa St,W Ave 26,3.8
##########,USD,Kwik Serv,Los Angeles,54,CA,90012,34.0838011,Regular,Cash,2022-04-18T05:02:24+8:00,323-222-4595,5.39,USA,-118.22199,2600 N Figueroa St,W Ave 26,3.8
##########,USD,Chevron,Los Angeles,65,CA,90012,34.0841543,Regular,Credit,2022-04-18T05:02:24+8:00,800-403-6142,5.79,USA,-118.22241,2601 N Figueroa St,W Ave 26,4.3
##########,USD,Chevron,Los Angeles,65,CA,90012,34.0841543,Regular,Cash,2022-04-18T05:02:24+8:00,800-403-6142,5.69,USA,-118.22241,2601 N Figueroa St,W Ave 26,4.3
##########,USD,ARCO,Los Angeles,154,CA,90012,34.0738872,Regular,Credit,2022-04-18T05:02:24+8:00,323-221-4818,5.43,USA,-118.2121,2829 N Broadway,Griffin Ave,4.1
##########,USD,76,Los Angeles,24,CA,90012,34.0577172,Regular,Credit,2022-04-18T05:02:24+8:00,323-221-0416,5.87,USA,-118.21055,1848 Marengo St,N State St,3.6
##########,USD,76,Los Angeles,24,CA,90012,34.0577172,Regular,Cash,2022-04-18T05:02:24+8:00,323-221-0416,5.77,USA,-118.21055,1848 Marengo St,N State St,3.6
##########,USD,Sinclair,Los Angeles,14,CA,90012,34.052643,Regular,Credit,2022-04-18T05:02:25+8:00,323-268-2497,5.75,USA,-118.2038,918 N Soto St,Wabash Ave,4.1
##########,USD,Mobil,Los Angeles,13,CA,90012,34.0533539,Regular,Credit,2022-04-18T05:02:25+8:00,323-266-2214,5.85,USA,-118.20336,1010 N Soto St,Pomeroy Ave,3.5
##########,USD,Valero,Los Angeles,264,CA,90012,34.0403594,Regular,Credit,2022-04-18T05:02:25+8:00,323-981-0927,5.35,USA,-118.21216,401 S Soto St,E 4th St,3.5
##########,USD,Chevron,Los Angeles,38,CA,90012,34.1032588,Regular,Credit,2022-04-18T05:02:25+8:00,323-342-0334,5.99,USA,-118.23725,2135 N San Fernando Rd,Cazador St,4.1
##########,USD,Chevron,Los Angeles,38,CA,90012,34.1032588,Regular,Cash,2022-04-18T05:02:25+8:00,323-342-0334,5.89,USA,-118.23725,2135 N San Fernando Rd,Cazador St,4.1
##########,USD,ARCO,Los Angeles,56,CA,90012,34.043851,Regular,Credit,2022-04-18T05:02:25+8:00,323-264-1786,5.49,USA,-118.20062,2925 E Cesar E Chavez Ave,N Evergreen Ave,4.2
##########,USD,ARCO,Los Angeles,112,CA,90012,34.1056191,Regular,Credit,2022-04-18T05:02:25+8:00,323-660-3925,5.79,USA,-118.25639,2466 Riverside Dr,Fletcher Dr,4
##########,USD,ARCO,Los Angeles,112,CA,90012,34.1056191,Regular,Cash,2022-04-18T05:02:25+8:00,323-660-3925,5.69,USA,-118.25639,2466 Riverside Dr,Fletcher Dr,4
##########,USD,Chevron,Los Angeles,53,CA,90012,34.1063847,Regular,Credit,2022-04-18T05:02:25+8:00,323-663-2541,6.19,USA,-118.2566,2427 Fletcher Dr,Riverside Dr,3.8
##########,USD,Mobil,Los Angeles,32,CA,90012,34.0656543,Regular,Credit,2022-04-18T05:02:26+8:00,323-227-4774,5.89,USA,-118.18056,4793 Valley Blvd,N Eastern Ave,3.2
##########,USD,Mobil,Los Angeles,32,CA,90012,34.0656543,Regular,Cash,2022-04-18T05:02:26+8:00,323-227-4774,5.89,USA,-118.18056,4793 Valley Blvd,N Eastern Ave,3.2
##########,USD,USA Gasoline,Los Angeles,21,CA,90012,34.040684,Regular,Credit,2022-04-18T05:02:26+8:00,323-780-0747,5.59,USA,-118.18787,3541 E Cesar Chavez Ave,N Townsend Ave,3.8
##########,USD,ARCO,Los Angeles,106,CA,90012,34.0279831,Regular,Credit,2022-04-18T05:02:26+8:00,323-268-2725,5.45,USA,-118.20058,3401 Whittier Blvd,S Lorena St,4.6
##########,USD,Chevron,LosAngeles,75,CA,90012,34.1149912,Regular,Credit,2022-04-18T05:02:26+8:00,323-258-1931,6.29,USA,-118.24633,3100 N San Fernando Rd,Fletcher Dr,4.2
##########,USD,Chevron,Los Angeles,42,CA,90012,34.1109363,Regular,Credit,2022-04-18T05:02:26+8:00,323-953-9304,6.09,USA,-118.26526,2918 Riverside Dr,Glendale Blvd,3.9
##########,USD,Chevron,Los Angeles,42,CA,90012,34.1109363,Regular,Cash,2022-04-18T05:02:26+8:00,323-953-9304,5.99,USA,-118.26526,2918 Riverside Dr,Glendale Blvd,3.9
##########,USD,76,LosAngeles,24,CA,90012,34.1158306,Regular,Credit,2022-04-18T05:02:26+8:00,323-662-0501,5.99,USA,-118.26269,3070 Glendale Blvd,Glenhurst Ave,4.2
##########,USD,76,LosAngeles,24,CA,90012,34.1158306,Regular,Cash,2022-04-18T05:02:26+8:00,323-662-0501,5.89,USA,-118.26269,3070 Glendale Blvd,Glenhurst Ave,4.2
##########,USD,Shell,Los Angeles,38,CA,90012,34.1161815,Regular,Credit,2022-04-18T05:02:27+8:00,323-660-2608,6.69,USA,-118.26336,3047 Glendale Blvd,Glenfeliz Blvd,4
##########,USD,Shell,Los Angeles,38,CA,90012,34.1161815,Regular,Cash,2022-04-18T05:02:27+8:00,323-660-2608,6.59,USA,-118.26336,3047 Glendale Blvd,Glenfeliz Blvd,4
##########,USD,Chevron,Los Angeles,80,CA,90012,34.0590871,Regular,Credit,2022-04-18T05:02:27+8:00,323-269-4228,5.89,USA,-118.17296,1535 N Eastern Ave,Ramona Blvd,3.6
##########,USD,Mobil,Los Angeles,74,CA,90012,34.059998,Regular,Credit,2022-04-18T05:02:27+8:00,323-262-8471,6.09,USA,-118.17275,1600 N Eastern Ave,Valley Blvd,3.4
##########,USD,ARCO,Los Angeles,36,CA,90013,34.0330556,Regular,Credit,2022-04-18T05:02:29+8:00,323-268-0350,5.55,USA,-118.18514,3834 E 3rd St,S Gage Ave,3.8
##########,USD,ARCO,Los Angeles,36,CA,90013,34.0330556,Regular,Cash,2022-04-18T05:02:29+8:00,323-268-0350,5.45,USA,-118.18514,3834 E 3rd St,S Gage Ave,3.8
##########,USD,76,Los Angeles,96,CA,90013,34.019062,Regular,Credit,2022-04-18T05:02:29+8:00,323-262-7432,5.69,USA,-118.19196,3915 E Olympic Blvd,S Indiana St,3.9
##########,USD,76,Los Angeles,96,CA,90013,34.019062,Regular,Cash,2022-04-18T05:02:29+8:00,323-262-7432,5.54,USA,-118.19196,3915 E Olympic Blvd,S Indiana St,3.9
##########,USD,Berri Brothers,Los Angeles,121,CA,90013,34.0330934,Regular,Credit,2022-04-18T05:02:29+8:00,323-262-0204,5.29,USA,-118.18421,3860 E 3rd St,S Gage Ave,4.5
##########,USD,Berri Brothers,Los Angeles,121,CA,90013,34.0330934,Regular,Cash,2022-04-18T05:02:29+8:00,323-262-0204,5.43,USA,-118.18421,3860 E 3rd St,S Gage Ave,4.5
##########,USD,ARCO,Los Angeles,86,CA,90013,34.0208722,Regular,Credit,2022-04-18T05:02:29+8:00,323-267-8509,5.39,USA,-118.18956,3949 Dennison St,S Ditman Ave,3.8
##########,USD,Sinclair,Los Angeles,61,CA,90013,34.020973,Regular,Credit,2022-04-18T05:02:29+8:00,323-265-3727,5.45,USA,-118.18903,1060 S Ditman Ave,Dennison St,4
##########,USD,Sinclair,Los Angeles,61,CA,90013,34.020973,Regular,Cash,2022-04-18T05:02:29+8:00,323-265-3727,5.29,USA,-118.18903,1060 S Ditman Ave,Dennison St,4
##########,USD,Sinclair,Los Angeles,186,CA,90016,34.0591693,Regular,Credit,2022-04-18T05:02:35+8:00,323-917-5021,5.49,USA,-118.37595,1004 S La Cienega Blvd,W Olympic Blvd,4.4
##########,USD,Sinclair,Los Angeles,186,CA,90016,34.0591693,Regular,Cash,2022-04-18T05:02:35+8:00,323-917-5021,5.39,USA,-118.37595,1004 S La Cienega Blvd,W Olympic Blvd,4.4
##########,USD,Speedway Express,Los Angeles,319,CA,90016,34.0591349,Regular,Credit,2022-04-18T05:02:35+8:00,310-855-9346,5.65,USA,-118.38329,8770 W Olympic Blvd,S Robertson Blvd,4.1
##########,USD,76,Los Angeles,80,CA,90016,34.0554817,Regular,Credit,2022-04-18T05:02:35+8:00,310-274-1981,5.85,USA,-118.38959,9081 W Pico Blvd,S Doheny Dr,4.1
##########,USD,76,Los Angeles,80,CA,90016,34.0554817,Regular,Cash,2022-04-18T05:02:35+8:00,310-274-1981,5.79,USA,-118.38959,9081 W Pico Blvd,S Doheny Dr,4.1
##########,USD,Mobil,Los Angeles,40,CA,90016,34.07631,Regular,Credit,2022-04-18T05:02:36+8:00,310-657-1541,6.79,USA,-118.37628,8489 Beverly Blvd,La Cienega Blvd,2.8
##########,USD,Mobil,Los Angeles,31,CA,90016,34.031114,Regular,Credit,2022-04-18T05:02:36+8:00,310-837-6252,6.19,USA,-118.41608,10611 National Blvd,Overland Ave,3.1
##########,USD,76,Los Angeles,25,CA,90016,34.073855,Regular,Credit,2022-04-18T05:02:36+8:00,310-275-0937,5.99,USA,-118.38357,8755 W 3rd St,S Robertson Blvd,2.9
##########,USD,United Oil,Los Angeles,204,CA,90022,34.0443788,Regular,Credit,2022-04-18T05:03:21+8:00,323-264-1081,5.43,USA,-118.17392,705 N Eastern Ave,Floral Dr,3.8
##########,USD,United Oil,Los Angeles,204,CA,90022,34.0443788,Regular,Cash,2022-04-18T05:03:21+8:00,323-264-1081,5.33,USA,-118.17392,705 N Eastern Ave,Floral Dr,3.8
##########,USD,7-Eleven,Los Angeles,141,CA,90022,34.074515,Regular,Credit,2022-04-18T05:03:24+8:00,323-343-8663,5.69,USA,-118.16183,5530 E Valley Blvd,I-710,3.7
##########,USD,Chevron,Los Angeles,65,CA,90024,34.0634318,Regular,Credit,2022-04-18T05:03:31+8:00,310-208-8124,5.99,USA,-118.44856,10984 Le Conte Ave,Gayley Ave,3.9
##########,USD,Chevron,Los Angeles,65,CA,90024,34.0634318,Regular,Cash,2022-04-18T05:03:31+8:00,310-208-8124,5.99,USA,-118.44856,10984 Le Conte Ave,Gayley Ave,3.9
##########,USD,Mobil,Los Angeles,32,CA,90024,34.0438354,Regular,Credit,2022-04-18T05:03:32+8:00,310-475-9000,6.89,USA,-118.43222,10863 W Olympic Blvd,Westwood Blvd,2.6
##########,USD,Shell,Los Angeles,50,CA,90024,34.0439043,Regular,Credit,2022-04-18T05:03:32+8:00,310-837-4880,6.09,USA,-118.42069,10564 W Pico Blvd,Prosser Ave,4.1
##########,USD,76,Los Angeles,81,CA,90024,34.0422408,Regular,Credit,2022-04-18T05:03:32+8:00,310-323-3992,5.79,USA,-118.42468,10691 W Pico Blvd,Overland Ave,3.6
##########,USD,76,Los Angeles,81,CA,90024,34.0422408,Regular,Cash,2022-04-18T05:03:32+8:00,310-323-3992,5.69,USA,-118.42468,10691 W Pico Blvd,Overland Ave,3.6
##########,USD,Conserv Fuel,Los Angeles,72,CA,90024,34.0540194,Regular,Credit,2022-04-18T05:03:32+8:00,310-571-0039,5.69,USA,-118.46574,11699 San Vicente Blvd,S Barrington Ave,4.1
##########,USD,Conserv Fuel,Los Angeles,72,CA,90024,34.0540194,Regular,Cash,2022-04-18T05:03:32+8:00,310-571-0039,5.59,USA,-118.46574,11699 San Vicente Blvd,S Barrington Ave,4.1
##########,USD,Chevron,Los Angeles,27,CA,90024,34.0650855,Regular,Credit,2022-04-18T05:03:32+8:00,310-472-3654,5.99,USA,-118.46963,110 S Barrington Ave,Chayote St,4.2
##########,USD,Chevron,Los Angeles,30,CA,90024,34.0776652,Regular,Cash,2022-04-18T05:03:32+8:00,310-472-4864,6.09,USA,-118.46889,670 N Sepulveda Blvd,Moraga Dr,4.6
##########,USD,76,Los Angeles,39,CA,90024,34.0781362,Regular,Credit,2022-04-18T05:03:33+8:00,310-467-1979,5.99,USA,-118.46945,800 N Sepulveda Blvd,Moraga Dr,4.5
##########,USD,Chevron,Los Angeles,37,CA,90024,34.052575,Regular,Credit,2022-04-18T05:03:33+8:00,310-826-6495,5.88,USA,-118.46961,11852 San Vicente Blvd,Montana Ave,4.3
##########,USD,Chevron,Los Angeles,37,CA,90024,34.052575,Regular,Cash,2022-04-18T05:03:33+8:00,310-826-6495,5.88,USA,-118.46961,11852 San Vicente Blvd,Montana Ave,4.3
##########,USD,United Oil,Los Angeles,191,CA,90024,34.0333746,Regular,Credit,2022-04-18T05:03:33+8:00,310-477-7035,5.49,USA,-118.44896,11748 W Olympic Blvd,Stoner Ave,4
##########,USD,United Oil,Los Angeles,191,CA,90024,34.0333746,Regular,Cash,2022-04-18T05:03:33+8:00,310-477-7035,5.39,USA,-118.44896,11748 W Olympic Blvd,Stoner Ave,4
##########,USD,Chevron,Los Angeles,35,CA,90024,34.0327244,Regular,Credit,2022-04-18T05:03:33+8:00,310-312-9976,5.99,USA,-118.45349,11951 W Olympic Blvd,S Bundy Dr,3.5
##########,USD,Shell,Los Angeles,39,CA,90024,34.0322121,Regular,Credit,2022-04-18T05:03:33+8:00,310-826-1832,5.99,USA,-118.4531,11944 W Olympic Blvd,S Bundy Dr,3.9
##########,USD,SK Gasoline,Los Angeles,80,CA,90024,34.0262536,Regular,Credit,2022-04-18T05:03:33+8:00,310-478-5783,5.29,USA,-118.43092,11280 National Blvd,Sawtelle Blvd,2.9
##########,USD,76,Los Angeles,54,CA,90024,34.0203436,Regular,Credit,2022-04-18T05:03:33+8:00,310-473-0075,6.23,USA,-118.4447,2876 S Bundy Dr,National Blvd,3.7
##########,USD,76,Los Angeles,54,CA,90024,34.0203436,Regular,Cash,2022-04-18T05:03:33+8:00,310-473-0075,5.99,USA,-118.4447,2876 S Bundy Dr,National Blvd,3.7
##########,USD,76,Los Angeles,143,CA,90024,34.010541,Regular,Credit,2022-04-18T05:03:34+8:00,310-737-7853,5.84,USA,-118.43846,3500 S Centinela Ave,Palms Blvd,3.9
##########,USD,76,Los Angeles,143,CA,90024,34.010541,Regular,Cash,2022-04-18T05:03:34+8:00,310-737-7853,5.69,USA,-118.43846,3500 S Centinela Ave,Palms Blvd,3.9
##########,USD,Chevron,Los Angeles,23,CA,90024,34.0982549,Regular,Credit,2022-04-18T05:03:35+8:00,323-650-3008,5.99,USA,-118.36537,8101 W Sunset Blvd,Crescent Heights Blvd,4.5
##########,USD,Chevron,Los Angeles,23,CA,90024,34.0982549,Regular,Cash,2022-04-18T05:03:35+8:00,323-650-3008,5.99,USA,-118.36537,8101 W Sunset Blvd,Crescent Heights Blvd,4.5
##########,USD,ARCO,Los Angeles,470,CA,90024,33.9968442,Regular,Credit,2022-04-18T05:03:36+8:00,310-398-1783,5.35,USA,-118.428,12332 W Washington Blvd,S Centinela Ave,3.2
##########,USD,ARCO,Los Angeles,470,CA,90024,33.9968442,Regular,Cash,2022-04-18T05:03:36+8:00,310-398-1783,5.25,USA,-118.428,12332 W Washington Blvd,S Centinela Ave,3.2
##########,USD,United Oil,Los Angeles,384,CA,90025,33.9945386,Regular,Credit,2022-04-18T05:03:40+8:00,310-390-2090,5.45,USA,-118.41782,12000 Culver Blvd,Inglewood Ave,3.7
##########,USD,United Oil,Los Angeles,384,CA,90025,33.9945386,Regular,Cash,2022-04-18T05:03:40+8:00,310-390-2090,5.39,USA,-118.41782,12000 Culver Blvd,Inglewood Ave,3.7
##########,USD,Chevron,Los Angeles,45,CA,90026,34.12477,Regular,Credit,2022-04-18T05:03:45+8:00,323-661-3500,6.39,USA,-118.2657,3050 Los Feliz Blvd,Brunswick Ave,4.3
##########,USD,Chevron,Los Angeles,45,CA,90026,34.12477,Regular,Cash,2022-04-18T05:03:45+8:00,323-661-3500,6.29,USA,-118.2657,3050 Los Feliz Blvd,Brunswick Ave,4.3
##########,USD,Shell,Los Angeles,35,CA,90026,34.1248103,Regular,Credit,2022-04-18T05:03:45+8:00,323-660-2917,6.39,USA,-118.26652,3073 Los Feliz Blvd,Edenhurst Ave,4.3
##########,USD,Shell,Los Angeles,35,CA,90026,34.1248103,Regular,Cash,2022-04-18T05:03:45+8:00,323-660-2917,6.29,USA,-118.26652,3073 Los Feliz Blvd,Edenhurst Ave,4.3
##########,USD,76,Los Angeles,68,CA,90026,34.125089,Regular,Credit,2022-04-18T05:03:45+8:00,323-660-6926,5.95,USA,-118.26605,3053 Los Feliz Blvd,Brunswick Ave,4.4
##########,USD,76,Los Angeles,68,CA,90026,34.125089,Regular,Cash,2022-04-18T05:03:45+8:00,323-660-6926,5.85,USA,-118.26605,3053 Los Feliz Blvd,Brunswick Ave,4.4
##########,USD,Chevron,Los Angeles,47,CA,90026,34.1206026,Regular,Credit,2022-04-18T05:03:45+8:00,323-254-4250,6.39,USA,-118.22887,4005 Eagle Rock Blvd,Verdugo Rd,4.2
##########,USD,ARCO,Los Angeles,103,CA,90027,34.1252511,Regular,Credit,2022-04-18T05:03:59+8:00,323-258-6432,5.63,USA,-118.23199,4103 Verdugo Rd,York Blvd,3.8
##########,USD,Unico,Los Angeles,352,CA,90027,34.1247848,Regular,Credit,2022-04-18T05:03:59+8:00,323-257-6857,5.39,USA,-118.23147,4072 Verdugo Rd,York Blvd,4.2
##########,USD,Unico,Los Angeles,352,CA,90027,34.1247848,Regular,Cash,2022-04-18T05:03:59+8:00,323-257-6857,5.35,USA,-118.23147,4072 Verdugo Rd,York Blvd,4.2
##########,USD,Mobil,Los Angeles,17,CA,90028,34.0982893,Regular,Credit,2022-04-18T05:04:06+8:00,323-874-9609,6.05,USA,-118.36113,7865 W Sunset Blvd,N Fairfax Ave,4.7
##########,USD,Mobil,Los Angeles,17,CA,90028,34.0982893,Regular,Cash,2022-04-18T05:04:06+8:00,323-874-9609,5.89,USA,-118.36113,7865 W Sunset Blvd,N Fairfax Ave,4.7
##########,USD,76,Los Angeles,33,CA,90030,34.090538,Regular,Credit,2022-04-18T05:04:11+8:00,323-352-3095,5.89,USA,-118.16428,5376 Huntington Dr S,Poplar Blvd,4.1
##########,USD,76,Los Angeles,33,CA,90030,34.090538,Regular,Cash,2022-04-18T05:04:11+8:00,323-352-3095,5.79,USA,-118.16428,5376 Huntington Dr S,Poplar Blvd,4.1
##########,USD,Shell,Los Angeles,18,CA,90030,34.1220281,Regular,Credit,2022-04-18T05:04:11+8:00,323-254-4784,6.19,USA,-118.22391,4236 Eagle Rock Blvd,El Paso Dr,4.2
##########,USD,Chevron,LosAngeles,19,CA,90032,34.135464,Regular,Credit,2022-04-18T05:04:17+8:00,626-792-9928,6.18,USA,-118.14704,160 E California Blvd,S Arroyo Pkwy,3.7
##########,USD,Chevron,Los Angeles,79,CA,90034,33.981358,Regular,Credit,2022-04-18T05:04:21+8:00,310-578-2941,5.79,USA,-118.40967,12401 W Jefferson Blvd,S Centinela Ave,3.5
##########,USD,Sinclair,Los Angeles,37,CA,90043,33.9595574,Regular,Cash,2022-04-18T05:04:52+8:00,310-215-9716,6.79,USA,-118.38281,5800 W Manchester Ave,Ramsgate Ave,3
##########,USD,ARCO,Los Angeles,38,CA,90043,33.9522711,Regular,Credit,2022-04-18T05:04:52+8:00,310-649-2277,5.99,USA,-118.37675,9200 Aviation Blvd,W Arbor Vitae St,3.7
##########,USD,G&M,Los Angeles,81,CA,90044,33.9167591,Regular,Credit,2022-04-18T05:04:54+8:00,800-403-6142,5.49,USA,-118.30888,12726 S Western Ave,W El Segundo Blvd,3.8
##########,USD,G&M,Los Angeles,81,CA,90044,33.9167591,Regular,Cash,2022-04-18T05:04:54+8:00,800-403-6142,5.39,USA,-118.30888,12726 S Western Ave,W El Segundo Blvd,3.8
##########,USD,G&M,Los Angeles,426,CA,90045,33.9600935,Regular,Credit,2022-04-18T05:04:57+8:00,800-403-6142,5.49,USA,-118.39176,6101 W Manchester Ave,La Tijera Blvd,4.2
##########,USD,ARCO,Los Angeles,54,CA,90045,33.9456329,Regular,Credit,2022-04-18T05:04:57+8:00,310-417-4025,5.55,USA,-118.37049,5201 W Century Blvd,La Cienega Blvd,4
##########,USD,76,Los Angeles,108,CA,90045,33.9601925,Regular,Credit,2022-04-18T05:04:57+8:00,310-641-4195,5.59,USA,-118.39654,8525 S Sepulveda Blvd,W Manchester Ave,4.1
##########,USD,Shell,Los Angeles,144,CA,90045,33.9456788,Regular,Credit,2022-04-18T05:04:57+8:00,310-568-8717,5.79,USA,-118.3781,5551 W Century Blvd,Aviation Blvd,3.8
##########,USD,Shell,Los Angeles,144,CA,90045,33.9456788,Regular,Cash,2022-04-18T05:04:57+8:00,310-568-8717,5.69,USA,-118.3781,5551 W Century Blvd,Aviation Blvd,3.8
##########,USD,76,Los Angeles,84,CA,90045,33.9451756,Regular,Credit,2022-04-18T05:04:57+8:00,310-338-0753,5.77,USA,-118.37813,5552 W Century Blvd,Aviation Blvd,3.8
##########,USD,76,Los Angeles,84,CA,90045,33.9451756,Regular,Cash,2022-04-18T05:04:57+8:00,310-338-0753,5.62,USA,-118.37813,5552 W Century Blvd,Aviation Blvd,3.8
##########,USD,Shell,Los Angeles,14,CA,90045,33.9632069,Regular,Credit,2022-04-18T05:04:57+8:00,310-242-6924,6.19,USA,-118.42183,8126 Lincoln Blvd,W 83rd St,4.3
##########,USD,Shell,Los Angeles,14,CA,90045,33.9632069,Regular,Cash,2022-04-18T05:04:57+8:00,310-242-6924,6.09,USA,-118.42183,8126 Lincoln Blvd,W 83rd St,4.3
##########,USD,Mobil,Los Angeles,21,CA,90045,33.9713898,Regular,Credit,2022-04-18T05:04:57+8:00,310-641-7317,6.49,USA,-118.39536,7601 S Sepulveda Blvd,W 77th St,4.1
##########,USD,Mobil,Los Angeles,31,CA,90045,33.9595218,Regular,Credit,2022-04-18T05:04:57+8:00,310-645-1666,6.67,USA,-118.4047,6600 W Manchester Ave,Emerson Ave,3
##########,USD,Mobil,Los Angeles,31,CA,90045,33.9595218,Regular,Cash,2022-04-18T05:04:57+8:00,310-645-1666,6.57,USA,-118.4047,6600 W Manchester Ave,Emerson Ave,3
